channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,textDisplay_processed,sentiment_polarity
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,la serie de amazon no esta tan mal. pero este juego basura......,la serie de amazon no esta tan mal. pero este juego basura......,@Roberto-yi3br,https://yt3.ggpht.com/x0cTbtWeL7cMZtKqVudFZB7BJjXr2ih0p-wIBEm9A1XbOPH2-f18VpsTqCdPijZbCgRhSqA9bw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpfLTKA6LEj-3Riic57sQCg,{'value': 'UCpfLTKA6LEj-3Riic57sQCg'},True,none,0,2023-11-04T12:04:23Z,2023-11-04T12:04:23Z,,serie amazon tan mal juego basura,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Porque ese titulo? Estuvo genial la serie. Muchos se hacen los seguidores y no entienden nada,Porque ese titulo? Estuvo genial la serie. Muchos se hacen los seguidores y no entienden nada,@FacuGamer98,https://yt3.ggpht.com/ytc/AIf8zZQvPcm69fiDxP1Tq_f094RNgtiYsI-a7ZhZjbFYqA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWnQOeZ9HBtYJ1pTj5qLGYg,{'value': 'UCWnQOeZ9HBtYJ1pTj5qLGYg'},True,none,0,2023-08-13T16:04:31Z,2023-08-13T16:04:31Z,,titulo genial serie hacen seguidores entienden,0.4215
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"No soy fan ni me vi la pelicula ni nada, pero el personaje me parece horripilante.<br> Siempre pienso que el personaje jugable y principal debe ser atractivo o atrayente por que lo llevarás durante toda la historia, pero que desagradable llevar esa cosa durante horas jajaj ay pobre","No soy fan ni me vi la pelicula ni nada, pero el personaje me parece horripilante.
 Siempre pienso que el personaje jugable y principal debe ser atractivo o atrayente por que lo llevarás durante toda la historia, pero que desagradable llevar esa cosa durante horas jajaj ay pobre",@ezequielfulanito,https://yt3.ggpht.com/ytc/AIf8zZQX41SgX8HVU-RpoIGwpPz84phZ6qOQH7JtTX0k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtfcFTO9KHhKnVAADQjocew,{'value': 'UCtfcFTO9KHhKnVAADQjocew'},True,none,0,2023-07-01T00:38:23Z,2023-07-01T00:38:23Z,,fan vi pelicula personaje parece horripilantebr siempre pienso personaje jugable principal debe ser atractivo atrayente llevarás toda historia desagradable llevar cosa horas jajaj ay pobre,0.3182
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"loco dejen de criticar la serie de amazon, si no le gusta no la miren.. ka van a cancelar por culpa de los tontito que critican todo.","loco dejen de criticar la serie de amazon, si no le gusta no la miren.. ka van a cancelar por culpa de los tontito que critican todo.",@pablomiranda8367,https://yt3.ggpht.com/ytc/AIf8zZTP0kI-NCuSvv_uvClEsmhbLU4EImYW1YIZWK9U8Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2HSf3ovi-fMRxUDyhvxCug,{'value': 'UC2HSf3ovi-fMRxUDyhvxCug'},True,none,0,2023-06-12T12:34:22Z,2023-06-12T12:34:22Z,,loco dejen criticar serie amazon si gusta miren ka van cancelar culpa tontito critican,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Qué esagerado, lo peor que le ha pasado y le pasará jamás a la obra de Tolkien es la serie de Amazon prime.","Qué esagerado, lo peor que le ha pasado y le pasará jamás a la obra de Tolkien es la serie de Amazon prime.",@gerardsaumell5311,https://yt3.ggpht.com/ytc/AIf8zZQts2FXvApWE-DVTs8HQ70ZyEWI_Ni9Meoz7vM66A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClbopqJUVTRj2gfBWE97QBg,{'value': 'UClbopqJUVTRj2gfBWE97QBg'},True,none,2,2023-06-06T12:46:14Z,2023-06-06T12:46:14Z,,esagerado peor pasado pasará jamás obra tolkien serie amazon prime,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Menudo despropósito, si ya la serie de Amazon ha sido una bazofia esto ya es la guinda del pastel.","Menudo despropósito, si ya la serie de Amazon ha sido una bazofia esto ya es la guinda del pastel.",@Jpppppppppppp633,https://yt3.ggpht.com/ytc/AIf8zZTW8fvYsT6XPL8rKTexeSAXsGO-sXoBffgN8uG4Ng=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8g1fwyM7EXQRWwoaSYySFA,{'value': 'UC8g1fwyM7EXQRWwoaSYySFA'},True,none,1,2023-06-03T20:26:53Z,2023-06-03T20:26:53Z,,menudo despropósito si serie amazon sido bazofia guinda pastel,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Su videojuego gana el puesto infame por goleada XP,Su videojuego gana el puesto infame por goleada XP,@jorgebellidolavado6382,https://yt3.ggpht.com/ytc/AIf8zZTOsRa7bLb45Zb4Zlq3xIgzxsKhkt-UIpmY7A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCw5C_PKjNh1GN3WYZuxPuSQ,{'value': 'UCw5C_PKjNh1GN3WYZuxPuSQ'},True,none,0,2023-06-03T16:22:33Z,2023-06-03T16:22:59Z,,videojuego gana puesto infame goleada xp,0.3818
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,El chistoso que se queje de que no hay nada nuevo pero a la vez se queja de las cosas nuevas xd,El chistoso que se queje de que no hay nada nuevo pero a la vez se queja de las cosas nuevas xd,@loqred5026,https://yt3.ggpht.com/ytc/AIf8zZSMOayJTpSV74OUX3w1i1YUX7m6uBG5H4dx28DYVA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmhSKLyiA0o4bJSHZWBveTw,{'value': 'UCmhSKLyiA0o4bJSHZWBveTw'},True,none,1,2023-06-03T12:18:37Z,2023-06-03T12:18:37Z,,chistoso queje nuevo vez queja cosas nuevas xd,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Este juego es malo  pero la serie del señor de los anillos de amazon es basura infumable el titulo esta mal no existe en el lore del señor de los anillos nada peor que la basura de amazon y si existiera algo peor seria la segunda temporada,Este juego es malo  pero la serie del señor de los anillos de amazon es basura infumable el titulo esta mal no existe en el lore del señor de los anillos nada peor que la basura de amazon y si existiera algo peor seria la segunda temporada,@luisfortran5785,https://yt3.ggpht.com/EQzl9pbrL2L7OechEdpjkPHUikD6RX5qBTylPWwTuWf5oAgXpVxqNFr9qpfU5BBoJo4dD1uTIg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCR2LZyiKsMIpnJgjkHT20Xw,{'value': 'UCR2LZyiKsMIpnJgjkHT20Xw'},True,none,0,2023-06-02T22:32:28Z,2023-06-02T22:32:28Z,,juego malo serie señor anillos amazon basura infumable titulo mal existe lore señor anillos peor basura amazon si existiera peor seria segunda temporada,0.34
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Cómo se llama la canción de fondo por favor,Cómo se llama la canción de fondo por favor,@luisshimabuku1236,https://yt3.ggpht.com/ytc/AIf8zZRV5ZLOoDrsSJxtIW5aiOGebE7cLY9dl49BQyHU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCby0mEcZdP5vPjNnDcAMUBw,{'value': 'UCby0mEcZdP5vPjNnDcAMUBw'},True,none,0,2023-06-02T06:33:39Z,2023-06-02T06:33:39Z,,cómo llama canción fondo favor,0.4019
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,el que modelo a gollum no se vio ninguna pelicula xd,el que modelo a gollum no se vio ninguna pelicula xd,@Hechizero459,https://yt3.ggpht.com/ytc/AIf8zZTyHdxHZzLRjNxd5qyFEzKvwtwrOoxj7u0v0vB8aQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDYsiH0EQG0MDegPU3_fupw,{'value': 'UCDYsiH0EQG0MDegPU3_fupw'},True,none,0,2023-06-01T22:06:32Z,2023-06-01T22:06:32Z,,modelo gollum vio ninguna pelicula xd,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"La primera película ya tiene más de 20 años, cuesta creer que no hayan podido simplemente copiar el diseño de ese Gollum y ya, es como dicen: si algo funciona bien, por qué cambiarlo? Al final este diseño no termina de ser realista, ni tampoco de ser caricaturesco, en su lugar termina siendo desagradable a la vista. Me cuesta aceptar que incluso la versión de PS2 se vea mejor que este Smeagol. Ahora, hablando estrictamente de lo jugable, creo que era perfecto que sea un juego de sigilo, plataformeo y decisiones, pero se nota que está mal llevado, podrían haberlo orientado un poco más a un sigilo de suspenso quizás, algo así como A Plague Tale, no sé como explicarlo, en fin, otra decepción a esta saga, lamentablemente los fans de Tolkien parece que nunca tendremos un juego sin polémica ni a la altura de lo esperado en estas nuevas generaciones, los juegos de La Tierra Media nunca me terminaron de convencer","La primera película ya tiene más de 20 años, cuesta creer que no hayan podido simplemente copiar el diseño de ese Gollum y ya, es como dicen: si algo funciona bien, por qué cambiarlo? Al final este diseño no termina de ser realista, ni tampoco de ser caricaturesco, en su lugar termina siendo desagradable a la vista. Me cuesta aceptar que incluso la versión de PS2 se vea mejor que este Smeagol. Ahora, hablando estrictamente de lo jugable, creo que era perfecto que sea un juego de sigilo, plataformeo y decisiones, pero se nota que está mal llevado, podrían haberlo orientado un poco más a un sigilo de suspenso quizás, algo así como A Plague Tale, no sé como explicarlo, en fin, otra decepción a esta saga, lamentablemente los fans de Tolkien parece que nunca tendremos un juego sin polémica ni a la altura de lo esperado en estas nuevas generaciones, los juegos de La Tierra Media nunca me terminaron de convencer",@javierg.5418,https://yt3.ggpht.com/ytc/AIf8zZRfWYO_pCLVUNP_MxMN8pPn7MGLyvKfTiq7Ig3nhA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6qancBt8v9Kx4L08QgEk3w,{'value': 'UC6qancBt8v9Kx4L08QgEk3w'},True,none,0,2023-06-01T06:45:50Z,2023-06-01T06:45:50Z,,primera película 20 años cuesta creer podido simplemente copiar diseño gollum dicen si funciona bien cambiarlo final diseño termina ser realista tampoco ser caricaturesco lugar termina siendo desagradable vista cuesta aceptar incluso versión ps2 vea mejor smeagol ahora hablando estrictamente jugable creo perfecto juego sigilo plataformeo decisiones nota mal llevado podrían haberlo orientado sigilo suspenso quizás así plague tale sé explicarlo fin decepción saga lamentablemente fans tolkien parece nunca juego polémica altura esperado nuevas generaciones juegos tierra media nunca terminaron convencer,0.3182
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Con esa peluca que tiene..ya se te quitan las ganas de jugarlo XD,Con esa peluca que tiene..ya se te quitan las ganas de jugarlo XD,@Rarly_,https://yt3.ggpht.com/P1Qzlo2gJQQDcGENNJ6XVHDTkbpAo1Ma7yIdNWrPg_TeV9_GtwKGnf7N46AwyHX_ldrmKQ7oBQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJCADDFB-_BHgZnSxc39Gqg,{'value': 'UCJCADDFB-_BHgZnSxc39Gqg'},True,none,0,2023-06-01T05:31:14Z,2023-06-01T05:31:14Z,,peluca tieneya quitan ganas jugarlo xd,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Parece un juego de los primeros de la play 3,Parece un juego de los primeros de la play 3,@jonmoreno93,https://yt3.ggpht.com/A5EaluAAstcw_-GAk99Z44KmeGcKbTSdK9SLVzRR5dNmsc0bWclydZwJuUmuH7oakB-r1gxb=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvQRrup6uOZMVNApNC4NDfQ,{'value': 'UCvQRrup6uOZMVNApNC4NDfQ'},True,none,0,2023-05-31T20:46:58Z,2023-05-31T20:46:58Z,,parece juego primeros play 3,0.34
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Vaya cosa ya somos dos yo no lo jugare me parece un juego de ps3 el diseño de Gollum es malisimo yo soy fan de Esdla pero las cosas claras el mejor juego siempre será el retorno del rey de ps2 ese si es un juego perfecto una campaña brutal y unos gráficos iguales que la película pero esto es 💩 o mejor dicho gran 💩 espichada en un palo el gollum de el retorno del rey de ps2 le da 1 millón de vueltas a este la industria de los videojuegos como de la música y sobre todo el cine cada ves peor creo que este año lo único bueno de esperanza que ha pasado más o menos es Resident evil 4 remake aunque el original es superior,Jhon Wick 4 peliculazo y The equalizer 3 lo único que espero este año es el videojuego secreto de team ninja cuál será un nuevo ninja gaiden espero que team ninja no la cague porque el único que esta en su estado perfecto es Capcom así que vamos haber like asegurado caballero me imagino a los actores de la trilogía original viendo este juego las risas estarán aseguradas.....😂😂😂","Vaya cosa ya somos dos yo no lo jugare me parece un juego de ps3 el diseño de Gollum es malisimo yo soy fan de Esdla pero las cosas claras el mejor juego siempre será el retorno del rey de ps2 ese si es un juego perfecto una campaña brutal y unos gráficos iguales que la película pero esto es 💩 o mejor dicho gran 💩 espichada en un palo el gollum de el retorno del rey de ps2 le da 1 millón de vueltas a este la industria de los videojuegos como de la música y sobre todo el cine cada ves peor creo que este año lo único bueno de esperanza que ha pasado más o menos es Resident evil 4 remake aunque el original es superior,Jhon Wick 4 peliculazo y The equalizer 3 lo único que espero este año es el videojuego secreto de team ninja cuál será un nuevo ninja gaiden espero que team ninja no la cague porque el único que esta en su estado perfecto es Capcom así que vamos haber like asegurado caballero me imagino a los actores de la trilogía original viendo este juego las risas estarán aseguradas.....😂😂😂",@pauldavidwilsonjackson.sup8726,https://yt3.ggpht.com/o-eXbJ_rc0tInP6OUcgE4kD29tup3q22EiNwgkmNjBXz_moothP4I1WtfpSauAQhYhVcPSPx-A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCI1tk9mse-jdBIzXT87Mqkg,{'value': 'UCI1tk9mse-jdBIzXT87Mqkg'},True,none,1,2023-05-31T16:54:46Z,2023-05-31T16:54:46Z,,vaya cosa dos jugare parece juego ps3 diseño gollum malisimo fan esdla cosas claras mejor juego siempre retorno rey ps2 si juego perfecto campaña brutal gráficos iguales película mejor dicho gran espichada palo gollum retorno rey ps2 da 1 millón vueltas industria videojuegos música cine cada ves peor creo año único bueno esperanza pasado menos resident evil 4 remake aunque original superiorjhon wick 4 peliculazo the equalizer 3 único espero año videojuego secreto team ninja cuál nuevo ninja gaiden espero team ninja cague único perfecto capcom así vamos haber like asegurado caballero imagino actores trilogía original viendo juego risas aseguradas,0.3612
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"La SERIE DE AMAZON no era LO PEOR youtubers siempre diciendo mierda como si fueran los dueños de la verdad, utilizar letras maiusculas te deja como un estupido que necesita gritar para exponer su punto de vista.","La SERIE DE AMAZON no era LO PEOR youtubers siempre diciendo mierda como si fueran los dueños de la verdad, utilizar letras maiusculas te deja como un estupido que necesita gritar para exponer su punto de vista.",@romulobernardes5788,https://yt3.ggpht.com/ytc/AIf8zZQp3_kon8j0aJhcZKogL6-3Rx3qB4QmyFPhuYK1dgfC3KPKVhbWuKjAxD60JYG5=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYzmnv2TXuS31KV_dTjcY0g,{'value': 'UCYzmnv2TXuS31KV_dTjcY0g'},True,none,0,2023-05-31T14:37:34Z,2023-05-31T14:37:34Z,,serie amazon peor youtubers siempre diciendo mierda si dueños verdad utilizar letras maiusculas deja estupido necesita gritar exponer punto vista,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Fans: Queremos un remake del juegazo del Retorno del Rey.<br>Daedalic Entertainment : Gollum.,"Fans: Queremos un remake del juegazo del Retorno del Rey.
Daedalic Entertainment : Gollum.",@PabloGarcia-vx6xt,https://yt3.ggpht.com/ytc/AIf8zZS2yahOkG3AVM0FGzyWxZIRKeCR2_utVTHJLHEF5g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCI0mM0v1SlNeieL-354-J3Q,{'value': 'UCI0mM0v1SlNeieL-354-J3Q'},True,none,0,2023-05-31T10:10:31Z,2023-05-31T10:10:31Z,,fans queremos remake juegazo retorno reybrdaedalic entertainment gollum,0.4215
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Seria interesante un juego de roll de un personaje que se convierta en soldado y que participe en misiones a lo largo de la historia del señor de los anillos, es mas podrian hacerlo de mundo semi abierto o de exploracion de mazmorras. No se algo que te invite a una aventura....en una tierra magica como es la tierra media.","Seria interesante un juego de roll de un personaje que se convierta en soldado y que participe en misiones a lo largo de la historia del señor de los anillos, es mas podrian hacerlo de mundo semi abierto o de exploracion de mazmorras. No se algo que te invite a una aventura....en una tierra magica como es la tierra media.",@Markus-pu9gg,https://yt3.ggpht.com/ytc/AIf8zZRybQBjYlNE9Yi5CotcG2jHSHVjMCD1REhqDX4rmw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCP1DnJhXEnKrHPWb0sRdo9g,{'value': 'UCP1DnJhXEnKrHPWb0sRdo9g'},True,none,7,2023-05-31T00:23:24Z,2023-05-31T00:23:24Z,,seria interesante juego roll personaje convierta soldado participe misiones largo historia señor anillos mas podrian hacerlo mundo semi abierto exploracion mazmorras invite aventuraen tierra magica tierra media,0.1531
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Pues a mi parece que está genial,Pues a mi parece que está genial,@CodigoAmigo,https://yt3.ggpht.com/ytc/AIf8zZQMACK7PU3wW7xblKWtF4kFcVF6RSvFEd5cbQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYQGlLLUvd1VNP8HIdbSlXQ,{'value': 'UCYQGlLLUvd1VNP8HIdbSlXQ'},True,none,0,2023-05-30T22:09:29Z,2023-05-30T22:09:29Z,,pues parece genial,0.4215
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Creían que se iba poner un escudo y una espada si lo único que hace en la película es esconderse o pasar desapercibido xD,Creían que se iba poner un escudo y una espada si lo único que hace en la película es esconderse o pasar desapercibido xD,@ACRALIGHT,https://yt3.ggpht.com/7aPl9y4pVEQW4MSRgAO6Myqq2PHE28Eg7RdrabTWxmN4kGgu1pdtnvcnyw3NSDfvMuWcdkPU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNYOK7UQUeZ47w9efcmtUHg,{'value': 'UCNYOK7UQUeZ47w9efcmtUHg'},True,none,5,2023-05-29T05:29:24Z,2023-05-29T05:29:24Z,,creían iba poner escudo espada si único hace película esconderse pasar desapercibido xd,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"ya te hago yó el análisis en un momentillo...<br>juego de los primeros años de playstation 3, físicas como las de mi padre cuando se va con los amigos y vuelve a casa, ángulos de cámaras dignas de l cine Almodóvar, paredes transparentes y npcs de cartón/piedra.","ya te hago yó el análisis en un momentillo...
juego de los primeros años de playstation 3, físicas como las de mi padre cuando se va con los amigos y vuelve a casa, ángulos de cámaras dignas de l cine Almodóvar, paredes transparentes y npcs de cartón/piedra.",@abazolo8011,https://yt3.ggpht.com/ytc/AIf8zZR22MMZ_TiX8eWyB37yPuaEdaZKdTqnWq2TKV6M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC63Wm-9ws4BFlFUqdzlc0Sw,{'value': 'UC63Wm-9ws4BFlFUqdzlc0Sw'},True,none,0,2023-05-28T21:08:55Z,2023-05-28T21:08:55Z,,hago yó análisis momentillobrjuego primeros años playstation 3 físicas padre va amigos vuelve casa ángulos cámaras dignas l cine almodóvar paredes transparentes npcs cartónpiedra,0.296
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Se ve bueno. Si eres fan de el señor de los anillos se recomienda.,Se ve bueno. Si eres fan de el señor de los anillos se recomienda.,@Dannyyugigx,https://yt3.ggpht.com/ytc/AIf8zZRLW8BiVgtqQmNoX5iDBtnN-LUx0UU0iwkKoVWg50M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJvxrojI4sG_nFbRfKyJqvw,{'value': 'UCJvxrojI4sG_nFbRfKyJqvw'},True,none,1,2023-05-28T07:44:56Z,2023-05-28T07:46:36Z,,ve bueno si fan señor anillos recomienda,0.3182
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Porque jugaron la versión de play 2? No salió para consolas de última generación?,Porque jugaron la versión de play 2? No salió para consolas de última generación?,@crossmordekai2576,https://yt3.ggpht.com/ytc/AIf8zZQrXrZU2iXBQgNw2za1INUlOkp0YposZZ8cySNp=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQUlB6elc9SYXmuUB6RO2-g,{'value': 'UCQUlB6elc9SYXmuUB6RO2-g'},True,none,0,2023-05-27T22:45:54Z,2023-05-27T22:45:54Z,,jugaron versión play 2 salió consolas última generación,0.34
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,¡Hey! ¿¡Por qué hasta ahorita sacan reseña de un juego de la play 2?! :v,¡Hey! ¿¡Por qué hasta ahorita sacan reseña de un juego de la play 2?! :v,@markodst,https://yt3.ggpht.com/ytc/AIf8zZRiiSHxCaH5PmwAktjs7y_B3L_mK99juQPZKBq8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYTZ0iZNEvbTHuZn3Tj2pRQ,{'value': 'UCYTZ0iZNEvbTHuZn3Tj2pRQ'},True,none,0,2023-05-27T09:38:22Z,2023-05-27T09:38:22Z,,hey ahorita sacan reseña juego play 2 v,0.34
