channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,textDisplay_processed,sentiment_polarity
UC05m1jT_pGm-DJKlpXsBYkA,,"@Intervención Comunitaria A mi me gustó, no es perfecta pero tiene aspectos muy buenos.","@Intervención Comunitaria A mi me gustó, no es perfecta pero tiene aspectos muy buenos.",@ramgargo9170,https://yt3.ggpht.com/ytc/AIf8zZQHhSyk0qvdeanCqrEXkRUMuxsrjVdngobrzg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ramgargo9170,{'value': 'UCf-f5ljgDWyORb27HfPNJlg'},True,none,2,2023-05-26T02:56:59Z,2023-05-26T02:56:59Z,Ugy2gco8nH6IgQHOKg94AaABAg,intervención comunitaria gustó perfecta aspectos buenos,0.34
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Se imaginan un Arpg tipo skyrim pero del señor de los anillos(cualquier edad)?? Uffff <br>Por más que tenga los gráficos de skyrim hoy en día hasta me lo compraría ajajaja xD,"Se imaginan un Arpg tipo skyrim pero del señor de los anillos(cualquier edad)?? Uffff 
Por más que tenga los gráficos de skyrim hoy en día hasta me lo compraría ajajaja xD",@darksus16,https://yt3.ggpht.com/ytc/AIf8zZT-lQVbdJgzur2qO62l2wIbAsynS83Qor4IzaBSg3g-_dL7jtkRLkIy3mj8kihH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCR1TsMkjxiQPduU5ar7z-Pg,{'value': 'UCR1TsMkjxiQPduU5ar7z-Pg'},True,none,6,2023-05-25T19:46:37Z,2023-05-25T19:46:37Z,,imaginan arpg tipo skyrim señor anilloscualquier edad uffff brpor gráficos skyrim hoy día compraría ajajaja xd,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,gente no me jodan tampoco esta tan mal laas fisicas si que son un poco torpe pero como un casual esta muy bien,gente no me jodan tampoco esta tan mal laas fisicas si que son un poco torpe pero como un casual esta muy bien,@Bbzhitto,https://yt3.ggpht.com/NAFML3GsQ7dVI-4RziEyUo0xae8BlMYm-iLO7B7PnLpBkXjNdAoLtus5XjxPLb5nBAizyhiw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfWgMEDg5OIHyOp_JQ6INgQ,{'value': 'UCfWgMEDg5OIHyOp_JQ6INgQ'},True,none,0,2023-05-25T18:27:55Z,2023-05-25T18:27:55Z,,gente jodan tampoco tan mal laas fisicas si torpe casual bien,0.2023
UC05m1jT_pGm-DJKlpXsBYkA,,"@Keppler - 134 Eso es lo de menos, Kakarot y Xenoverse 2 tienen harto relleno y ningún fan de Dragon Ball se queja de que en esos juegos haya momentos que no sean canon, de hecho le agregan originalidad al titulo y hacen que tenga cierto atractivo jugarlos por más que conozcas de sobra la historia y que no sea más de lo mismo","@Keppler - 134 Eso es lo de menos, Kakarot y Xenoverse 2 tienen harto relleno y ningún fan de Dragon Ball se queja de que en esos juegos haya momentos que no sean canon, de hecho le agregan originalidad al titulo y hacen que tenga cierto atractivo jugarlos por más que conozcas de sobra la historia y que no sea más de lo mismo",@javierg.5418,https://yt3.ggpht.com/ytc/AIf8zZRfWYO_pCLVUNP_MxMN8pPn7MGLyvKfTiq7Ig3nhA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@javierg.5418,{'value': 'UC6qancBt8v9Kx4L08QgEk3w'},True,none,1,2023-06-01T06:57:37Z,2023-06-01T06:57:37Z,UgwAXnLVFTcel8GLwst4AaABAg,keppler 134 menos kakarot xenoverse 2 harto relleno ningún fan dragon ball queja juegos momentos canon hecho agregan originalidad titulo hacen cierto atractivo jugarlos conozcas sobra historia mismo,0.3182
UC05m1jT_pGm-DJKlpXsBYkA,,"En realidad era atractiva la idea si es que sos fan de Tolkien o las peliculas, uno hubiera esperado vivir esos momentos en que Gandalf cuenta la historia de Gollum pero desde su perspectiva, podría haber sido bastante épico, pero bueno, es una pena que no haya salido como debía","En realidad era atractiva la idea si es que sos fan de Tolkien o las peliculas, uno hubiera esperado vivir esos momentos en que Gandalf cuenta la historia de Gollum pero desde su perspectiva, podría haber sido bastante épico, pero bueno, es una pena que no haya salido como debía",@javierg.5418,https://yt3.ggpht.com/ytc/AIf8zZRfWYO_pCLVUNP_MxMN8pPn7MGLyvKfTiq7Ig3nhA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@javierg.5418,{'value': 'UC6qancBt8v9Kx4L08QgEk3w'},True,none,1,2023-06-01T06:55:40Z,2023-06-01T06:55:40Z,Ugy-l40zqfreXELbm2R4AaABAg,realidad atractiva idea si sos fan tolkien peliculas esperado vivir momentos gandalf cuenta historia gollum perspectiva podría haber sido bastante épico bueno pena salido debía,0.3182
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Ajajajjsjajaja dejo like por el título me hizo reír,Ajajajjsjajaja dejo like por el título me hizo reír,@AtuelFloyd,https://yt3.ggpht.com/zWQ_IEcMvAnoFLu3C3i6lwCOGvPATTRCtjU0PRN7RlCCjW1cXRMpXcvSZIo0sxZhtD15cNnLcA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCO-lsyOywcl_nvTTA0Rqgrw,{'value': 'UCO-lsyOywcl_nvTTA0Rqgrw'},True,none,0,2023-05-25T15:43:49Z,2023-05-25T15:43:49Z,,ajajajjsjajaja dejo like título hizo reír,0.3612
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Peor que la serie no puede ser xD,Peor que la serie no puede ser xD,@josemi888,https://yt3.ggpht.com/mvK6qTaCvb4BtNrh84_Kvk3XaPO3kESVNDYQu1aaNdmLW3ow2NuO5wWAcFLk5qngUBzsM0HU8A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfNyH45EiRaLJpKclXGreoA,{'value': 'UCfNyH45EiRaLJpKclXGreoA'},True,none,0,2023-05-25T15:39:05Z,2023-05-25T15:39:05Z,,peor serie puede ser xd,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Como fan lo jugaré, pero hasta que esté rebajado de precio.","Como fan lo jugaré, pero hasta que esté rebajado de precio.",@ivangalicia6451,https://yt3.ggpht.com/ytc/AIf8zZRH_4kpJINuwOINc7XSVd_WeFD7kX1iCrVRdg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCS3c4IQOno8KkcQTVPNinTA,{'value': 'UCS3c4IQOno8KkcQTVPNinTA'},True,none,3,2023-05-25T15:36:28Z,2023-05-25T15:36:28Z,,fan jugaré rebajado precio,0.3182
UC05m1jT_pGm-DJKlpXsBYkA,,@Deathtrooper 2200 por favor otro shadow no xD<br>Prefiero un batalla por las tierras medias 3 jajaajaj,"@Deathtrooper 2200 por favor otro shadow no xD
Prefiero un batalla por las tierras medias 3 jajaajaj",@darksus16,https://yt3.ggpht.com/ytc/AIf8zZT-lQVbdJgzur2qO62l2wIbAsynS83Qor4IzaBSg3g-_dL7jtkRLkIy3mj8kihH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@darksus16,{'value': 'UCR1TsMkjxiQPduU5ar7z-Pg'},True,none,1,2023-05-25T19:39:54Z,2023-05-25T19:39:54Z,UgwaF0AopWmk0WfZpSt4AaABAg,deathtrooper 2200 favor shadow xdbrprefiero batalla tierras medias 3 jajaajaj,0.4019
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"Hola, solo vengo a decir que a qué viene este beef tan gratuito a la serie de amazon? Adios.","Hola, solo vengo a decir que a qué viene este beef tan gratuito a la serie de amazon? Adios.",@harryzzipotter1326,https://yt3.ggpht.com/ytc/AIf8zZRCJ59uC-f1z4nkZu69SsgaefL5U_lm8IZePw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmtzgXjfqKmNPj09KoMTU5g,{'value': 'UCmtzgXjfqKmNPj09KoMTU5g'},True,none,0,2023-05-25T14:11:01Z,2023-05-25T14:11:01Z,,hola solo vengo decir viene beef tan gratuito serie amazon adios,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,,No lo sabes tú bien jajajaja <br>He sufrido mucho jugándolo xD,"No lo sabes tú bien jajajaja 
He sufrido mucho jugándolo xD",@HDPlayMovie,https://yt3.ggpht.com/ytc/AIf8zZQFxB7Ge8N3TE34zt4zPNqH6ejdQgRkHGfHETjd6g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@HDPlayMovie,{'value': 'UCfal_PFY_QSdrL7eWto-IcQ'},True,none,1,2023-05-25T12:52:18Z,2023-05-25T12:52:18Z,Ugw1N7t-QvloSAultuh4AaABAg,sabes bien jajajaja brhe sufrido jugándolo xd,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,"A mi me gusto la serie de amazon la verdad, el juego si se ve malito creo que gollum no es el mejor protragonista para un juego","A mi me gusto la serie de amazon la verdad, el juego si se ve malito creo que gollum no es el mejor protragonista para un juego",@ericolivares9983,https://yt3.ggpht.com/ytc/AIf8zZTCm2BXSixhJwNfvBrNM6tb5Frgj35zaL6EMQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9KGVffMjaBXWYUjCS2o7zg,{'value': 'UC9KGVffMjaBXWYUjCS2o7zg'},True,none,2,2023-05-25T12:48:31Z,2023-05-25T12:48:31Z,,gusto serie amazon verdad juego si ve malito creo gollum mejor protragonista juego,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,,"Y encima practicamente ya hacen lo que quieren y quien sea que tenga los derechos de la obra lo permiten. Para mi esa gente que los tiene no se merecen tener los derechos de la obra<br>Recuerdo que hace no mucho salieron unas cartas donde pusieron negros a Aragorn,a Eowyn y creo que tambien a Galadriel(ni Amazon se atrevio a eso con esta ultima)","Y encima practicamente ya hacen lo que quieren y quien sea que tenga los derechos de la obra lo permiten. Para mi esa gente que los tiene no se merecen tener los derechos de la obra
Recuerdo que hace no mucho salieron unas cartas donde pusieron negros a Aragorn,a Eowyn y creo que tambien a Galadriel(ni Amazon se atrevio a eso con esta ultima)",@Deathtrooper-kn7cr,https://yt3.ggpht.com/ytc/AIf8zZRqM9WTcvFDN7OAEFtJOCJn4ZkDztXpobcxjtLoeg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Deathtrooper-kn7cr,{'value': 'UC6cQIUwKFFo8Mv1P0Om-TsQ'},True,none,0,2023-05-25T14:52:53Z,2023-05-25T14:53:30Z,UgyYajoH1fetdJqnxGx4AaABAg,encima practicamente hacen quieren derechos obra permiten gente merecen tener derechos obrabrrecuerdo hace salieron unas cartas pusieron negros aragorna eowyn creo tambien galadrielni amazon atrevio ultima,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,,Que es malo?es mentira.Yo llevo toda la mañana jugando esta mañana en mi canal y no existen bugs y se ve genial tras el parche.Sigue escuchando a la prensa con sus tonterias,Que es malo?es mentira.Yo llevo toda la mañana jugando esta mañana en mi canal y no existen bugs y se ve genial tras el parche.Sigue escuchando a la prensa con sus tonterias,@SportsMaximo,https://yt3.ggpht.com/ytc/AIf8zZRylYs62Y2CWHtqUn4LxJiGpWIxdRMvvnFCSYQq=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SportsMaximo,{'value': 'UCvx58rrfVhm3s_uktJOP0-g'},True,none,1,2023-05-25T12:24:57Z,2023-05-25T12:24:57Z,UgzXBCSHgI1wa_0f8UJ4AaABAg,maloes mentirayo llevo toda mañana jugando mañana canal existen bugs ve genial tras parchesigue escuchando prensa tonterias,0.4215
UC05m1jT_pGm-DJKlpXsBYkA,,​@Diener y the gollum es mejor la verdad por lo menos el multi para jugar con amigos pero the gollum es unadesepcion con creeses por la ip qué maneja super cara como star wars redfail no es una ip importante,​@Diener y the gollum es mejor la verdad por lo menos el multi para jugar con amigos pero the gollum es unadesepcion con creeses por la ip qué maneja super cara como star wars redfail no es una ip importante,@dariogonzalez9956,https://yt3.ggpht.com/ytc/AIf8zZQuwpp0l_olv9iQBXPmWe9j-E1gG_ad3O4bIE_JCA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dariogonzalez9956,{'value': 'UCQsEAPGC5SDRRSYB6ZKz6Jw'},True,none,1,2023-05-25T14:18:08Z,2023-05-25T14:18:08Z,UgzOBGdQ3IExUhWO4Qx4AaABAg,diener the gollum mejor verdad menos multi jugar amigos the gollum unadesepcion creeses ip maneja super cara star wars redfail ip importante,0.0772
UC05m1jT_pGm-DJKlpXsBYkA,,El de gollum se ve genial,El de gollum se ve genial,@Dannyyugigx,https://yt3.ggpht.com/ytc/AIf8zZRLW8BiVgtqQmNoX5iDBtnN-LUx0UU0iwkKoVWg50M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Dannyyugigx,{'value': 'UCJvxrojI4sG_nFbRfKyJqvw'},True,none,0,2023-05-28T07:44:44Z,2023-05-28T07:44:44Z,UgzOBGdQ3IExUhWO4Qx4AaABAg,gollum ve genial,0.4215
UC05m1jT_pGm-DJKlpXsBYkA,,"Yo tengo pc gamer y compro juegos de xbox porque también me los dan en pc cosa que no hace Sony, el redfall es como un fortnite de mapa abierto con algo de mejores graficos, pero las mayores mierdas teneis que admitir que fueron el babylons fall, chapo servidores en 12 meses, destruction all stars, etc los mayores ñordos son de play la verdad, aunque si el golum esta ahí ahi pero, creo que le gana el stray el juego del gato que en la play store lo pusieran a 80 euros y dura 3 horas","Yo tengo pc gamer y compro juegos de xbox porque también me los dan en pc cosa que no hace Sony, el redfall es como un fortnite de mapa abierto con algo de mejores graficos, pero las mayores mierdas teneis que admitir que fueron el babylons fall, chapo servidores en 12 meses, destruction all stars, etc los mayores ñordos son de play la verdad, aunque si el golum esta ahí ahi pero, creo que le gana el stray el juego del gato que en la play store lo pusieran a 80 euros y dura 3 horas",@saimonwhite9885,https://yt3.ggpht.com/UbmDAdeiA-rcKFu0vBxiOIkG4CyplRKYE0_UsCo04caJ0vEAQbPWaZ68y28ToKEc7IZ0dwpG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@saimonwhite9885,{'value': 'UCUpG1cE6MLLfrS6qfjMyJIA'},True,none,0,2023-05-28T10:30:06Z,2023-05-28T10:30:06Z,UgzOBGdQ3IExUhWO4Qx4AaABAg,pc gamer compro juegos xbox dan pc cosa hace sony redfall fortnite mapa abierto mejores graficos mayores mierdas teneis admitir babylons fall chapo servidores 12 meses destruction all stars etc mayores ñordos play verdad aunque si golum ahí ahi creo gana stray juego gato play store pusieran 80 euros dura 3 horas,0.0258
UC05m1jT_pGm-DJKlpXsBYkA,,"@Lu ami no me gustan compañias o no, no mr voy a comprar unas nikes porque son nikes, no voy a pagar 90 pavos un teclado de Apple que es mierda, y la xbox por 500 pavos te tira juegos a 4k a 60 fps, además mi tio tiene ls ps5 con lo cual puedo jugar a todo, probé el rachet y clank nuevo y es no es malo pero tiene inestabilidad de fps y dura 6 horas, si lo pillas barato bien pero tenían más rejugabilidad los antiguos, pero hoy en día por 500 pavos que puedas jugar 4k y que la gente se meta con las consolas es para que les regalr mi game boy con el f zero xD","@Lu ami no me gustan compañias o no, no mr voy a comprar unas nikes porque son nikes, no voy a pagar 90 pavos un teclado de Apple que es mierda, y la xbox por 500 pavos te tira juegos a 4k a 60 fps, además mi tio tiene ls ps5 con lo cual puedo jugar a todo, probé el rachet y clank nuevo y es no es malo pero tiene inestabilidad de fps y dura 6 horas, si lo pillas barato bien pero tenían más rejugabilidad los antiguos, pero hoy en día por 500 pavos que puedas jugar 4k y que la gente se meta con las consolas es para que les regalr mi game boy con el f zero xD",@saimonwhite9885,https://yt3.ggpht.com/UbmDAdeiA-rcKFu0vBxiOIkG4CyplRKYE0_UsCo04caJ0vEAQbPWaZ68y28ToKEc7IZ0dwpG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@saimonwhite9885,{'value': 'UCUpG1cE6MLLfrS6qfjMyJIA'},True,none,0,2023-05-28T11:03:26Z,2023-05-28T11:03:26Z,UgzOBGdQ3IExUhWO4Qx4AaABAg,lu ami gustan compañias mr voy comprar unas nikes nikes voy pagar 90 pavos teclado apple mierda xbox 500 pavos tira juegos 4k 60 fps además tio ls ps5 puedo jugar probé rachet clank nuevo malo inestabilidad fps dura 6 horas si pillas barato bien rejugabilidad antiguos hoy día 500 pavos puedas jugar 4k gente meta consolas regalr game boy f zero xd,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,,"@Luah y los de nintendo aver yo los pokemon no los compro porque son todos iguales y los pokemon cada vez los hacen peor, pero mario alreves cada vez mejor, hoy en día hay 40000 juegos gratis buenos y prácticamente nadie tiene juegos exclusivos en resumen es mejor ir al que ponga mejores precios, pc básicamente, si no hay dinero pa pc xbox, los juegos a 80 euros que sony te roba 20 directamente no hacen gracia","@Luah y los de nintendo aver yo los pokemon no los compro porque son todos iguales y los pokemon cada vez los hacen peor, pero mario alreves cada vez mejor, hoy en día hay 40000 juegos gratis buenos y prácticamente nadie tiene juegos exclusivos en resumen es mejor ir al que ponga mejores precios, pc básicamente, si no hay dinero pa pc xbox, los juegos a 80 euros que sony te roba 20 directamente no hacen gracia",@saimonwhite9885,https://yt3.ggpht.com/UbmDAdeiA-rcKFu0vBxiOIkG4CyplRKYE0_UsCo04caJ0vEAQbPWaZ68y28ToKEc7IZ0dwpG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@saimonwhite9885,{'value': 'UCUpG1cE6MLLfrS6qfjMyJIA'},True,none,0,2023-05-28T11:06:02Z,2023-05-28T11:06:02Z,UgzOBGdQ3IExUhWO4Qx4AaABAg,luah nintendo aver pokemon compro iguales pokemon cada vez hacen peor mario alreves cada vez mejor hoy día 40000 juegos gratis buenos prácticamente nadie juegos exclusivos resumen mejor ir ponga mejores precios pc básicamente si dinero pa pc xbox juegos 80 euros sony roba 20 directamente hacen gracia,0.0516
UC05m1jT_pGm-DJKlpXsBYkA,,"Jajaja, tal cual, vine a buscar este comentario. Se ve que el juego es tan malo, que ni estos medios pagados lo pueden defender 😂","Jajaja, tal cual, vine a buscar este comentario. Se ve que el juego es tan malo, que ni estos medios pagados lo pueden defender 😂",@Lionkyba,https://yt3.ggpht.com/FXAq8Ndz2Yk1IBBOq8nb0CDLkoWy9ucY_tbG3jBpJMNicLAJXhM4PSJ694jjwxFm_FPNbMhV_w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Lionkyba,{'value': 'UCME2Y_05-E2TmfsGgtZcjDw'},True,none,2,2023-05-25T16:53:48Z,2023-05-25T16:53:48Z,Ugwj88RzaZye6-wi3YZ4AaABAg,jajaja tal vine buscar comentario ve juego tan malo medios pagados pueden defender,0.1027
UC05m1jT_pGm-DJKlpXsBYkA,,Me sigue sorprendiendo que no vuelvan a sacar esos juegos y los de play one de Harry Potter. Muchos caeríamos 😅,Me sigue sorprendiendo que no vuelvan a sacar esos juegos y los de play one de Harry Potter. Muchos caeríamos 😅,@josem7366,https://yt3.ggpht.com/ytc/AIf8zZSk7PZv6JZZ4XZgDd9CuojDrv8kBnN7-QkWqryyTQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josem7366,{'value': 'UCC7sd1yrrctIbzIU8doJzZA'},True,none,3,2023-05-25T12:20:52Z,2023-05-25T12:20:52Z,Ugzc0QY7Ww-gteOjFOJ4AaABAg,sigue sorprendiendo vuelvan sacar juegos play one harry potter caeríamos,0.34
UC05m1jT_pGm-DJKlpXsBYkA,,"@@juanbouza Ya se de que hablas, el de GBA de la tercera edad, buenardo el juego, lo deje por cosas de la escuela y responsabilidades xD, pero si, MUY recomendado.","@@juanbouza Ya se de que hablas, el de GBA de la tercera edad, buenardo el juego, lo deje por cosas de la escuela y responsabilidades xD, pero si, MUY recomendado.",@MAMsaki,https://yt3.ggpht.com/ytc/AIf8zZTiXNiY2C_syi-_YCU4wY-D4bXM--6Tyv1WmP7P=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MAMsaki,{'value': 'UCxsD-hoagj5oepbGu151fqQ'},True,none,1,2023-05-25T15:38:26Z,2023-05-25T15:38:26Z,Ugzc0QY7Ww-gteOjFOJ4AaABAg,juanbouza hablas gba tercera edad buenardo juego deje cosas escuela responsabilidades xd si recomendado,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,,En instant Gaming está a 27€ ya xD,En instant Gaming está a 27€ ya xD,@Redzzzx,https://yt3.ggpht.com/taD2281gBav8CCxR3vxIKP6Rfd8VtxVSrOfzyW5nYJafaWtbHtDlOGZl7NWJLE9QTM1J0lcj=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Redzzzx,{'value': 'UCn89jPg_M9F6sat7RTFNCHg'},True,none,0,2023-05-25T12:52:32Z,2023-05-25T12:52:32Z,UgyiTky_HKd40mF_OiN4AaABAg,instant gaming 27 xd,0.5859
UC05m1jT_pGm-DJKlpXsBYkA,sfGLzac6QIs,Era necesario tirale mierda a la serie de Amazon para despreciar este juego?,Era necesario tirale mierda a la serie de Amazon para despreciar este juego?,@heymayisus7457,https://yt3.ggpht.com/ytc/AIf8zZSLkq9MpYUPY6trNYLCT7aEpcGMz3zbP-vDjnW68Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmegozjcuGgS9fdJh7lsSRg,{'value': 'UCmegozjcuGgS9fdJh7lsSRg'},True,none,3,2023-05-25T11:34:44Z,2023-05-25T11:34:44Z,,necesario tirale mierda serie amazon despreciar juego,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,,"Lo era, sí. La serie de Amazon es un despropósito 😂 No es buena ni como serie independiente.","Lo era, sí. La serie de Amazon es un despropósito 😂 No es buena ni como serie independiente.",@vidaentredosmundos_gz,https://yt3.ggpht.com/ytc/AIf8zZTTyt3lsNA0ujUQVWm41ZTNKmz69dpWZaq05JNsPw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@vidaentredosmundos_gz,{'value': 'UCT2zqCsQuCIo84xNjJ8PkoA'},True,none,10,2023-05-25T11:37:51Z,2023-05-25T11:37:51Z,UgwMpF6hXNWwZwwhIRZ4AaABAg,serie amazon despropósito buena serie independiente,0.1779
UC05m1jT_pGm-DJKlpXsBYkA,,"@Llina Una serie con un aspecto visual (ambientación, escenarios, vestuario, CGI...) y una banda sonora excelentes, una buena dirección y unos interesantes personajes y tramas está lejos de ser un despropósito. No es perfecta pero sí me parece una buena serie con muchas más luces que sombras.","@Llina Una serie con un aspecto visual (ambientación, escenarios, vestuario, CGI...) y una banda sonora excelentes, una buena dirección y unos interesantes personajes y tramas está lejos de ser un despropósito. No es perfecta pero sí me parece una buena serie con muchas más luces que sombras.",@ramgargo9170,https://yt3.ggpht.com/ytc/AIf8zZQHhSyk0qvdeanCqrEXkRUMuxsrjVdngobrzg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ramgargo9170,{'value': 'UCf-f5ljgDWyORb27HfPNJlg'},True,none,3,2023-05-26T03:24:30Z,2023-05-26T03:24:54Z,UgwMpF6hXNWwZwwhIRZ4AaABAg,llina serie aspecto visual ambientación escenarios vestuario cgi banda sonora excelentes buena dirección interesantes personajes tramas lejos ser despropósito perfecta parece buena serie muchas luces sombras,0.34
UC05m1jT_pGm-DJKlpXsBYkA,,"@Radel menos mal que hay quienes piensan como yo, el problema es que muchos que han llevado esta campaña de odio contra la serie, luego alaban productos que si que son peores, y cuyas adaptaciones no tienen nada que ver con el material original, pero ahi no hay quejas🤷‍♀️","@Radel menos mal que hay quienes piensan como yo, el problema es que muchos que han llevado esta campaña de odio contra la serie, luego alaban productos que si que son peores, y cuyas adaptaciones no tienen nada que ver con el material original, pero ahi no hay quejas🤷‍♀️",@heymayisus7457,https://yt3.ggpht.com/ytc/AIf8zZSLkq9MpYUPY6trNYLCT7aEpcGMz3zbP-vDjnW68Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@heymayisus7457,{'value': 'UCmegozjcuGgS9fdJh7lsSRg'},True,none,1,2023-05-27T06:02:40Z,2023-05-27T06:02:40Z,UgwMpF6hXNWwZwwhIRZ4AaABAg,radel menos mal piensan problema llevado campaña odio serie luego alaban productos si peores cuyas adaptaciones ver material original ahi quejas,0.3182
